"No.","Time","Source","Destination","Protocol","Length","Info"
"198","2.549858928","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=1730 Ack=7062 Win=46336 Len=0 TSval=2704091283 TSecr=2549399039"
"199","2.550219574","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"200","2.550382968","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"201","2.550394316","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=1730 Ack=9830 Win=52224 Len=0 TSval=2704091283 TSecr=2549399039"
"202","2.550847837","10.7.174.111","192.168.42.169","HTTP","511","HTTP/1.1 200 OK  (text/css)"
"203","2.551045395","192.168.42.169","10.7.174.111","HTTP","514","GET /sites/default/themes/acquia_prosper/design_packs/gray/gray.css?Y HTTP/1.1 "
"204","2.568216844","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"205","2.568524348","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"206","2.568541682","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=1364 Ack=24598 Win=81152 Len=0 TSval=2704091288 TSecr=2549399046"
"207","2.569520700","10.7.174.111","192.168.42.169","HTTP","843","HTTP/1.1 200 OK  (text/css)"
"208","2.569768455","192.168.42.169","10.7.174.111","HTTP","508","GET /sites/default/themes/fusion/fusion_core/css/grid16-960.css HTTP/1.1 "
"209","2.579909146","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"210","2.580228677","10.7.174.111","192.168.42.169","HTTP","1419","HTTP/1.1 200 OK  (text/css)"
"211","2.580252093","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3057 Ack=24501 Win=86656 Len=0 TSval=2704091291 TSecr=2549399048"
"212","2.580519852","192.168.42.169","10.7.174.111","HTTP","494","GET /sites/default/modules/jquery_update/replace/jquery.min.js?Y HTTP/1.1 "
"213","2.584583692","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"214","2.584746289","10.7.174.111","192.168.42.169","HTTP","1248","HTTP/1.1 200 OK  (text/css)"
"215","2.584761901","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=2174 Ack=7995 Win=51456 Len=0 TSval=2704091292 TSecr=2549399049"
"216","2.584922319","192.168.42.169","10.7.174.111","HTTP","451","GET /misc/drupal.js?Y HTTP/1.1 "
"217","2.589423428","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"218","2.589764471","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"219","2.589777973","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=19869 Win=72320 Len=0 TSval=2704091293 TSecr=2549399051"
"220","2.590125013","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"221","2.590304977","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"222","2.590314792","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=22637 Win=78080 Len=0 TSval=2704091293 TSecr=2549399051"
"223","2.590762343","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"224","2.591031535","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"225","2.591037306","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=25405 Win=83840 Len=0 TSval=2704091293 TSecr=2549399051"
"226","2.591343401","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"227","2.591510118","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"228","2.591518363","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=28173 Win=89728 Len=0 TSval=2704091293 TSecr=2549399051"
"229","2.592020779","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"230","2.592287820","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"231","2.592294296","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=30941 Win=95488 Len=0 TSval=2704091294 TSecr=2549399051"
"232","2.592682510","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"233","2.595994694","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"234","2.596286094","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"235","2.596291413","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=1737 Ack=22286 Win=77568 Len=0 TSval=2704091295 TSecr=2549399053"
"236","2.596575887","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"237","2.597208240","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"238","2.597221318","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=1737 Ack=25054 Win=83328 Len=0 TSval=2704091295 TSecr=2549399053"
"239","2.597599305","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"240","2.597896562","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"241","2.597902069","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=1737 Ack=27822 Win=89088 Len=0 TSval=2704091295 TSecr=2549399053"
"242","2.600631765","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"243","2.600943202","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"244","2.600948316","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=1737 Ack=30590 Win=94848 Len=0 TSval=2704091296 TSecr=2549399054"
"245","2.601317891","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"246","2.601485665","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"247","2.601496169","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=1737 Ack=33358 Win=100736 Len=0 TSval=2704091296 TSecr=2549399054"
"248","2.601956329","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"249","2.602236872","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"250","2.602249043","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=1737 Ack=36126 Win=106496 Len=0 TSval=2704091296 TSecr=2549399054"
"251","2.602462912","10.7.174.111","192.168.42.169","HTTP","1022","HTTP/1.1 200 OK  (text/css)"
"252","2.602547615","192.168.42.169","10.7.174.111","HTTP","483","GET /sites/default/modules/dhtml_menu/dhtml_menu.js?Y HTTP/1.1 "
"253","2.612172269","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"254","2.613334972","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"255","2.613359336","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=13043 Win=60672 Len=0 TSval=2704091299 TSecr=2549399056"
"256","2.613675911","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"257","2.613851238","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"258","2.613861055","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=15811 Win=66560 Len=0 TSval=2704091299 TSecr=2549399056"
"259","2.614560278","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"260","2.614646376","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"261","2.614653017","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=18579 Win=72320 Len=0 TSval=2704091299 TSecr=2549399056"
"262","2.614956319","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"263","2.634545259","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"264","2.634568882","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=21347 Win=78080 Len=0 TSval=2704091304 TSecr=2549399056"
"265","2.634545808","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"266","2.634818163","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"267","2.634832553","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=24115 Win=83840 Len=0 TSval=2704091304 TSecr=2549399056"
"268","2.635208554","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"269","2.635276010","10.7.174.111","192.168.42.169","HTTP","544","HTTP/1.1 200 OK  (text/css)"
"270","2.635290122","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=1806 Ack=27237 Win=89600 Len=0 TSval=2704091304 TSecr=2549399057"
"271","2.635507593","192.168.42.169","10.7.174.111","HTTP","478","GET /sites/default/modules/panels/js/panels.js?Y HTTP/1.1 "
"272","2.635661426","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"273","2.635962718","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=32325 Win=98432 Len=0 TSval=2704091305 TSecr=2549399051"
"274","2.636046911","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"275","2.636173808","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3485 Ack=27269 Win=92416 Len=0 TSval=2704091305 TSecr=2549399059"
"276","2.636537544","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"277","2.636716664","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"278","2.636737847","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3485 Ack=30037 Win=98304 Len=0 TSval=2704091305 TSecr=2549399059"
"279","2.637200955","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"280","2.637479553","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"281","2.637502781","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3485 Ack=32805 Win=104064 Len=0 TSval=2704091305 TSecr=2549399059"
"282","2.637762772","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"283","2.637924000","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"284","2.638384680","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"285","2.638410628","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=2559 Ack=10763 Win=57216 Len=0 TSval=2704091305 TSecr=2549399062"
"286","2.638703906","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"287","2.639019805","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"288","2.639036127","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=2559 Ack=13531 Win=62976 Len=0 TSval=2704091305 TSecr=2549399062"
"289","2.639381765","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"290","2.639563705","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"291","2.639572548","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=2559 Ack=16299 Win=68736 Len=0 TSval=2704091305 TSecr=2549399062"
"292","2.640012467","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"293","2.640085328","10.7.174.111","192.168.42.169","HTTP","581","HTTP/1.1 200 OK  (application/javascript)"
"294","2.640106149","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=2559 Ack=18198 Win=74496 Len=0 TSval=2704091306 TSecr=2549399062"
"295","2.640329374","192.168.42.169","10.7.174.111","HTTP","491","GET /sites/all/modules/jcarousel/js/jquery.jcarousel.min.js?Y HTTP/1.1 "
"296","2.643288682","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"297","2.643306971","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=33709 Win=101248 Len=0 TSval=2704091306 TSecr=2549399065"
"298","2.643642259","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"299","2.643650965","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=35093 Win=104192 Len=0 TSval=2704091306 TSecr=2549399065"
"300","2.644007628","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"301","2.644014307","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=36477 Win=107008 Len=0 TSval=2704091307 TSecr=2549399065"
"302","2.644958173","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"303","2.644982850","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=37861 Win=109952 Len=0 TSval=2704091307 TSecr=2549399065"
"304","2.645263482","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"305","2.645278636","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=39245 Win=112896 Len=0 TSval=2704091307 TSecr=2549399065"
"306","2.645612486","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"307","2.645619804","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=40629 Win=115712 Len=0 TSval=2704091307 TSecr=2549399065"
"308","2.649836569","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"309","2.649855773","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=42013 Win=118656 Len=0 TSval=2704091308 TSecr=2549399066"
"310","2.650228788","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"311","2.650244958","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=43397 Win=121600 Len=0 TSval=2704091308 TSecr=2549399066"
"312","2.650527056","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"313","2.650541014","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=44781 Win=124416 Len=0 TSval=2704091308 TSecr=2549399066"
"314","2.650712403","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"315","2.650726431","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=46165 Win=127360 Len=0 TSval=2704091308 TSecr=2549399066"
"316","2.651105899","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"317","2.651120023","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=47549 Win=130176 Len=0 TSval=2704091308 TSecr=2549399066"
"318","2.651478418","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"319","2.651492799","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=48933 Win=133120 Len=0 TSval=2704091308 TSecr=2549399066"
"320","2.667818823","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"321","2.667956342","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"322","2.667988172","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=2154 Ack=39850 Win=115072 Len=0 TSval=2704091313 TSecr=2549399071"
"323","2.668313532","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"324","2.668523929","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"325","2.668546366","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=2154 Ack=42618 Win=120832 Len=0 TSval=2704091313 TSecr=2549399071"
"326","2.669058631","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"327","2.669349781","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"328","2.669380321","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=2154 Ack=45386 Win=126592 Len=0 TSval=2704091313 TSecr=2549399071"
"329","2.669643730","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"330","2.669797096","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"331","2.669814899","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=2154 Ack=48154 Win=132480 Len=0 TSval=2704091313 TSecr=2549399071"
"332","2.670856652","10.7.174.111","192.168.42.169","HTTP","286","HTTP/1.1 200 OK  (application/javascript)"
"333","2.671285416","192.168.42.169","10.7.174.111","HTTP","480","GET /sites/all/modules/jcarousel/js/jcarousel.js?Y HTTP/1.1 "
"334","2.671594298","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"335","2.671887707","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"336","2.671927711","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=26883 Win=89728 Len=0 TSval=2704091313 TSecr=2549399071"
"337","2.672240312","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"338","2.672531077","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"339","2.672551809","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=29651 Win=95488 Len=0 TSval=2704091314 TSecr=2549399071"
"340","2.672881703","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"341","2.673198669","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"342","2.673250701","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2178 Ack=32419 Win=101248 Len=0 TSval=2704091314 TSecr=2549399071"
"343","2.676558982","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"344","2.679969193","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3485 Ack=34189 Win=106880 Len=0 TSval=2704091316 TSecr=2549399059"
"345","2.690493129","10.7.174.111","192.168.42.169","TCP","1450","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"346","2.690519856","192.168.42.169","10.7.174.111","TCP","78","43878  >  80 [ACK] Seq=2178 Ack=33803 Win=107008 Len=0 TSval=2704091318 TSecr=2549399073 SLE=36571 SRE=37955"
"347","2.699807224","10.7.174.111","192.168.42.169","TCP","1450","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"348","2.699839291","192.168.42.169","10.7.174.111","TCP","86","[TCP Window Update] 43878  >  80 [ACK] Seq=2178 Ack=33803 Win=109952 Len=0 TSval=2704091320 TSecr=2549399073 SLE=39339 SRE=40723 SLE=36571 SRE=37955"
"349","2.709925245","10.7.174.111","192.168.42.169","HTTP","1230","HTTP/1.1 200 OK  (application/javascript)"
"350","2.709979873","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"351","2.710011720","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=50317 Win=136064 Len=0 TSval=2704091323 TSecr=2549399076"
"352","2.710137673","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"353","2.710146335","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=51701 Win=138880 Len=0 TSval=2704091323 TSecr=2549399076"
"354","2.710510535","192.168.42.169","10.7.174.111","HTTP","475","GET /sites/default/modules/views/js/base.js?Y HTTP/1.1 "
"355","2.710619182","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"356","2.710631072","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=53085 Win=141824 Len=0 TSval=2704091323 TSecr=2549399076"
"357","2.711214951","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"358","2.711235884","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=54469 Win=144768 Len=0 TSval=2704091323 TSecr=2549399076"
"359","2.711548488","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"360","2.711569469","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=2175 Ack=55853 Win=147584 Len=0 TSval=2704091323 TSecr=2549399076"
